Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
08/11/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,11.3,B,8,8.3,B,8,82,B,8,887,B,8,260,B,8,2.2,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,7.8,A,7,83,A,7,887,A,7,260,A,7,1.5,A,7,32200,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,10.6,B,8,7.7,B,8,82,B,8,887,B,8,270,B,8,1.5,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,10.6,B,8,7.6,B,8,81,B,8,888,B,8,290,B,8,1.5,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,7.2,A,7,80,A,7,888,A,7,300,A,7,1.5,A,7,64400,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,06:00,45,898,24,1,13,132,1,9,13,1,13,2100,1,13,5700,1,9,1800,1,13,240,1,21,0,B,8,0,B,8,13.2,B,8,7.7,B,8,73,B,8,888,B,8,290,B,8,1.9,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,07:00,246,1330,132,1,13,542,1,9,32,1,13,13600,1,13,42100,1,9,5900,1,13,650,1,21,0,B,8,0,B,8,15.7,B,8,9.0,B,8,66,B,8,888,B,8,280,B,8,2.2,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,08:00,464,1330,299,1,9,720,1,9,47,1,13,31500,1,9,66700,1,9,8200,1,13,1100,1,18,0,A,7,0,A,7,18.3,A,7,10.0,A,7,59,A,7,888,A,7,270,A,7,2.6,A,7,96600,A,7,77777,A,7,2.0,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,09:00,669,1330,478,1,9,825,1,9,61,1,13,50100,1,9,80500,1,9,9500,1,13,1480,1,18,0,B,8,0,B,8,19.2,B,8,9.9,B,8,55,B,8,888,B,8,300,B,8,1.7,B,8,-9900,?,0,77777,B,8,2.0,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,10:00,847,1330,634,1,9,878,1,9,73,1,13,66200,1,9,87200,1,9,10600,1,13,1900,1,18,0,B,8,0,B,8,20.2,B,8,9.5,B,8,51,B,8,888,B,8,330,B,8,0.9,B,8,-9900,?,0,77777,B,8,2.0,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,11:00,985,1330,758,1,9,911,1,9,81,1,13,78900,1,9,91100,1,9,11300,1,13,2410,1,18,0,A,7,0,A,7,21.1,A,7,9.4,A,7,47,A,7,888,A,7,0,A,7,0.0,A,7,96600,A,7,77777,A,7,1.9,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,12:00,1073,1330,840,1,9,931,1,9,86,1,13,87300,1,9,93300,1,9,11800,1,13,2930,1,18,0,B,8,0,B,8,22.0,B,8,8.7,B,8,44,B,8,887,B,8,340,B,8,0.9,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,13:00,1106,1330,837,1,9,914,1,9,74,1,13,87400,1,9,91800,1,9,10900,1,13,2850,1,18,1,B,8,1,B,8,23.0,B,8,8.3,B,8,40,B,8,887,B,8,310,B,8,1.7,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,14:00,1082,1330,818,1,9,917,1,9,69,1,13,85500,1,9,92100,1,9,10500,1,13,2570,1,18,1,A,7,1,A,7,23.9,A,7,8.3,A,7,37,A,7,887,A,7,290,A,7,2.6,A,7,96600,A,7,77777,A,7,1.8,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,15:00,1001,1330,658,1,9,648,1,9,168,1,13,70100,1,9,66200,1,9,20100,1,13,5330,1,18,2,B,8,2,B,8,24.1,B,8,7.5,B,8,36,B,8,887,B,8,310,B,8,2.6,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,16:00,870,1330,597,1,18,711,1,18,129,1,18,63700,1,18,72500,1,18,16200,1,18,3390,1,31,4,B,8,3,B,8,24.2,B,8,7.0,B,8,34,B,8,886,B,8,340,B,8,2.6,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,17:00,697,1330,421,1,13,456,1,13,181,1,13,44400,1,13,46000,1,13,20200,1,13,3920,1,23,5,A,7,4,A,7,24.4,A,7,7.2,A,7,33,A,7,886,A,7,360,A,7,2.6,A,7,96600,A,7,77777,A,7,1.7,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,18:00,494,1330,318,1,18,604,1,18,91,1,18,32800,1,18,56300,1,18,11800,1,18,1750,1,31,5,B,8,4,B,8,22.7,B,8,8.1,B,8,42,B,8,886,B,8,340,B,8,2.8,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,19:00,276,1330,129,1,18,287,1,18,68,1,18,13300,1,18,21900,1,18,8700,1,18,1240,1,31,5,B,8,4,B,8,21.1,B,8,9.5,B,8,50,B,8,886,B,8,320,B,8,2.9,B,8,-9900,?,0,77777,B,8,2.0,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,20:00,65,1075,29,1,13,85,1,13,21,1,13,2800,1,13,2900,1,13,2600,1,13,370,1,23,5,A,7,4,A,7,19.4,A,7,11.1,A,7,59,A,7,886,A,7,300,A,7,3.1,A,7,96600,A,7,77777,A,7,2.1,E,8,0.055,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,17.9,B,8,10.1,B,8,62,B,8,886,B,8,280,B,8,3.1,B,8,-9900,?,0,77777,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,16.5,B,8,9.4,B,8,64,B,8,886,B,8,270,B,8,3.1,B,8,-9900,?,0,77777,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,15.0,A,7,8.9,A,7,67,A,7,886,A,7,250,A,7,3.1,A,7,32200,A,7,77777,A,7,1.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,13.9,B,8,8.5,B,8,70,B,8,886,B,8,250,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,12.8,B,8,8.2,B,8,74,B,8,886,B,8,260,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,886,A,7,260,A,7,4.6,A,7,32200,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,11.3,B,8,7.7,B,8,78,B,8,886,B,8,270,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,11.0,B,8,7.6,B,8,79,B,8,886,B,8,290,B,8,2.5,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,7.2,A,7,80,A,7,886,A,7,300,A,7,1.5,A,7,64400,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,06:00,42,876,27,1,13,182,1,9,11,1,13,2100,1,13,9200,1,9,1600,1,13,230,1,21,0,B,8,0,B,8,13.0,B,8,7.7,B,8,74,B,8,886,B,8,280,B,8,1.9,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,07:00,241,1331,134,1,13,602,1,9,25,1,13,14200,1,13,47700,1,9,5600,1,13,630,1,21,0,B,8,0,B,8,15.4,B,8,9.0,B,8,67,B,8,886,B,8,270,B,8,2.2,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,08:00,460,1331,306,1,9,776,1,9,37,1,13,32400,1,9,71900,1,9,7600,1,13,990,1,18,0,A,7,0,A,7,17.8,A,7,10.0,A,7,61,A,7,886,A,7,250,A,7,2.6,A,7,96600,A,7,77777,A,7,2.0,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,09:00,666,1331,483,1,9,866,1,9,49,1,13,51100,1,9,84500,1,9,8700,1,13,1330,1,18,0,B,8,0,B,8,20.0,B,8,9.1,B,8,52,B,8,886,B,8,270,B,8,3.1,B,8,-9900,?,0,77777,B,8,2.0,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,10:00,844,1331,608,1,9,878,1,9,50,1,13,64300,1,9,87400,1,9,8800,1,13,1510,1,18,1,B,8,1,B,8,22.2,B,8,8.0,B,8,42,B,8,886,B,8,290,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,11:00,982,1331,720,1,9,901,1,9,53,1,13,75900,1,9,90300,1,9,9200,1,13,1810,1,18,1,A,7,1,A,7,24.4,A,7,7.2,A,7,33,A,7,886,A,7,310,A,7,4.1,A,7,96600,A,7,77777,A,7,1.7,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,12:00,1070,1331,783,1,9,760,1,9,170,1,13,81300,1,9,76100,1,9,19900,1,13,5530,1,18,2,B,8,2,B,8,24.8,B,8,6.4,B,8,31,B,8,885,B,8,300,B,8,3.9,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,13:00,1103,1331,860,1,18,835,1,18,166,1,18,89900,1,18,83900,1,18,20200,1,18,5980,1,31,4,B,8,4,B,8,25.2,B,8,5.7,B,8,30,B,8,885,B,8,300,B,8,3.8,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,14:00,1078,1331,717,1,13,643,1,13,194,1,13,76300,1,13,65700,1,13,23000,1,13,7190,1,23,5,A,7,5,A,7,25.6,A,7,5.6,A,7,28,A,7,885,A,7,290,A,7,3.6,A,7,96600,A,7,77777,A,7,1.5,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,15:00,997,1331,680,1,18,643,1,18,196,1,18,71600,1,18,65200,1,18,22600,1,18,6060,1,31,5,B,8,4,B,8,26.0,B,8,5.3,B,8,28,B,8,884,B,8,280,B,8,5.0,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,16:00,865,1331,577,1,18,655,1,18,148,1,18,60900,1,18,66400,1,18,17600,1,18,3810,1,31,5,B,8,4,B,8,26.3,B,8,5.4,B,8,27,B,8,884,B,8,260,B,8,6.3,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,17:00,692,1331,450,1,13,655,1,13,107,1,13,47500,1,13,65300,1,13,13500,1,13,2360,1,23,5,A,7,3,A,7,26.7,A,7,6.1,A,7,27,A,7,884,A,7,250,A,7,7.7,A,7,96600,A,7,77777,A,7,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,18:00,489,1331,306,1,9,591,1,9,86,1,13,31600,1,9,55100,1,9,11300,1,13,1670,1,18,3,B,8,2,B,8,24.3,B,8,5.5,B,8,31,B,8,883,B,8,260,B,8,6.3,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,19:00,271,1331,150,1,13,591,1,9,28,1,13,15700,1,13,48400,1,9,5900,1,13,700,1,21,2,B,8,1,B,8,21.8,B,8,5.5,B,8,36,B,8,883,B,8,260,B,8,5.0,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,20:00,61,1054,35,1,13,248,1,9,13,1,13,2900,1,13,13100,1,9,2100,1,13,270,1,21,0,A,7,0,A,7,19.4,A,7,5.6,A,7,40,A,7,883,A,7,270,A,7,3.6,A,7,96600,A,7,77777,A,7,1.5,E,8,0.032,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,17.6,B,8,5.7,B,8,47,B,8,883,B,8,240,B,8,3.1,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,15.7,B,8,6.1,B,8,55,B,8,883,B,8,210,B,8,2.6,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,13.9,A,7,6.7,A,7,62,A,7,883,A,7,180,A,7,2.1,A,7,32200,A,7,77777,A,7,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,13.0,B,8,6.8,B,8,67,B,8,883,B,8,210,B,8,2.3,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,12.0,B,8,7.0,B,8,72,B,8,882,B,8,250,B,8,2.4,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,11.1,A,7,7.2,A,7,77,A,7,882,A,7,280,A,7,2.6,A,7,32200,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,10.7,B,8,7.1,B,8,78,B,8,882,B,8,310,B,8,1.7,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,2,B,8,10.4,B,8,7.1,B,8,79,B,8,882,B,8,330,B,8,0.9,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,2,A,7,10.0,A,7,6.7,A,7,80,A,7,882,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,06:00,39,832,24,1,13,108,1,9,15,1,13,2200,1,13,3700,1,9,2000,1,13,260,1,21,3,B,8,2,B,8,12.6,B,8,7.0,B,8,72,B,8,882,B,8,350,B,8,0.7,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,07:00,237,1331,111,1,13,413,1,9,37,1,13,11500,1,13,30400,1,9,6100,1,13,690,1,21,3,B,8,2,B,8,15.2,B,8,8.1,B,8,64,B,8,882,B,8,350,B,8,1.4,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,08:00,456,1331,283,1,9,630,1,9,66,1,13,29700,1,9,58200,1,9,9800,1,13,1300,1,18,3,A,7,2,A,7,17.8,A,7,8.9,A,7,56,A,7,882,A,7,340,A,7,2.1,A,7,96600,A,7,77777,A,7,1.9,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,09:00,662,1331,440,1,9,713,1,9,84,1,13,46100,1,9,69900,1,9,11300,1,13,1810,1,18,3,B,8,2,B,8,20.0,B,8,8.8,B,8,49,B,8,881,B,8,20,B,8,2.3,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,10:00,840,1331,585,1,9,770,1,9,97,1,13,62300,1,9,77400,1,9,13300,1,13,2440,1,18,2,B,8,2,B,8,22.2,B,8,8.4,B,8,43,B,8,881,B,8,70,B,8,2.4,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,11:00,978,1331,714,1,9,824,1,9,106,1,13,73700,1,9,82200,1,9,13200,1,13,2680,1,18,2,A,7,2,A,7,24.4,A,7,8.3,A,7,36,A,7,881,A,7,110,A,7,2.6,A,7,96600,A,7,77777,A,7,1.8,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,12:00,1067,1331,805,1,9,872,1,9,105,1,13,83300,1,9,87300,1,9,13200,1,13,3230,1,18,2,B,8,2,B,8,25.3,B,8,6.7,B,8,32,B,8,880,B,8,130,B,8,3.8,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,13:00,1099,1331,616,1,9,576,1,9,138,1,13,67200,1,9,59700,1,9,17800,1,13,5530,1,18,2,B,8,2,B,8,26.3,B,8,5.3,B,8,27,B,8,880,B,8,150,B,8,5.0,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,14:00,1074,1331,805,1,9,871,1,9,99,1,13,83300,1,9,87200,1,9,12700,1,13,3190,1,18,2,A,7,2,A,7,27.2,A,7,4.4,A,7,23,A,7,880,A,7,170,A,7,6.2,A,7,96600,A,7,77777,A,7,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,15:00,993,1331,742,1,9,857,1,9,99,1,13,76700,1,9,85600,1,9,12700,1,13,2690,1,18,2,B,8,2,B,8,27.0,B,8,3.8,B,8,23,B,8,879,B,8,180,B,8,5.2,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,16:00,861,1331,616,1,9,801,1,9,95,1,13,65800,1,9,80800,1,9,13500,1,13,2470,1,18,2,B,8,2,B,8,26.9,B,8,3.5,B,8,23,B,8,878,B,8,190,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,17:00,687,1331,467,1,9,743,1,9,80,1,13,49200,1,9,73400,1,9,11200,1,13,1800,1,18,2,A,7,2,A,7,26.7,A,7,3.9,A,7,23,A,7,878,A,7,200,A,7,3.1,A,7,96600,A,7,77777,A,7,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,18:00,484,1331,280,1,18,515,1,18,90,1,18,28700,1,18,47700,1,18,11400,1,18,1720,1,31,4,B,8,4,B,8,25.6,B,8,3.8,B,8,26,B,8,878,B,8,250,B,8,2.1,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,19:00,265,1331,112,1,18,308,1,18,49,1,18,11800,1,18,23100,1,18,7200,1,18,870,1,31,7,B,8,5,B,8,24.4,B,8,4.4,B,8,28,B,8,877,B,8,310,B,8,1.0,B,8,-9900,?,0,77777,B,8,1.4,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,20:00,57,1010,33,1,13,33,1,13,30,1,13,3400,1,13,1400,1,13,3300,1,13,620,1,23,9,A,7,7,A,7,23.3,A,7,5.0,A,7,31,A,7,877,A,7,0,A,7,0.0,A,7,64400,A,7,4270,A,7,1.5,E,8,0.040,F,8,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,5,B,8,20.5,B,8,6.0,B,8,43,B,8,877,B,8,350,B,8,1.2,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,3,B,8,17.8,B,8,7.4,B,8,55,B,8,877,B,8,330,B,8,2.4,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,15.0,A,7,8.9,A,7,67,A,7,877,A,7,320,A,7,3.6,A,7,32200,A,7,77777,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/13/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,14.6,B,8,8.1,B,8,65,B,8,877,B,8,330,B,8,2.4,B,8,-9900,?,0,77777,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,14.3,B,8,7.4,B,8,64,B,8,877,B,8,350,B,8,1.2,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,13.9,A,7,6.7,A,7,62,A,7,877,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,12.8,B,8,7.0,B,8,68,B,8,877,B,8,0,B,8,0.0,B,8,-9900,?,0,77777,B,8,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,3,B,8,11.7,B,8,7.2,B,8,74,B,8,877,B,8,0,B,8,0.0,B,8,-9900,?,0,77777,B,8,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,10.6,A,7,7.2,A,7,80,A,7,876,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,06:00,36,810,11,1,18,15,1,18,10,1,18,1200,1,18,600,1,18,1200,1,18,210,1,31,6,B,8,4,B,8,12.4,B,8,7.0,B,8,73,B,8,876,B,8,20,B,8,0.7,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,07:00,233,1332,79,1,18,114,1,18,59,1,18,8400,1,18,7900,1,18,7000,1,18,1100,1,31,6,B,8,3,B,8,14.3,B,8,7.5,B,8,65,B,8,876,B,8,30,B,8,1.4,B,8,-9900,?,0,77777,B,8,1.7,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
08/14/1976,08:00,452,1332,242,1,13,355,1,13,121,1,13,25100,1,13,32600,1,13,14100,1,13,2320,1,23,7,A,7,3,A,7,16.1,A,7,7.8,A,7,58,A,7,876,A,7,50,A,7,2.1,A,7,96600,A,7,77777,A,7,1.7,E,8,0.113,F,8,-9900.000,?,0,-9900,-9900,?,0
